,listing_url,last_scraped,name,neighborhood_overview,host_id,host_name,host_location,host_response_time,host_acceptance_rate,host_thumbnail_url,host_neighbourhood,host_total_listings_count,host_has_profile_pic,neighbourhood,neighbourhood_group_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,availability_eoy,estimated_occupancy_l365d,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
2144,https://www.airbnb.com/rooms/692705212150139166,2025-06-19,10 minutes to downtown Boston,Safe neighborhood with a train station 5 minutes walking to train station with bike rentals and beach near by restaurants and stores free parking in yard in front of house.,474836448,James,,within an hour,100%,https://a0.muscache.com/im/pictures/user/User-474836448/original/a22dfa01-6d30-46ec-a6e6-f4219c140222.jpeg?aki_policy=profile_small,Dorchester,5,t,Neighborhood highlights,,-71.05485,Entire home/apt,1.0,1.0,"[""Essentials"", ""Clothing storage: closet"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Books and reading material"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""TV"", ""Hot water"", ""Shower gel"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Central heating"", ""Bathtub"", ""Free parking on premises""]",2,2,1125,2.0,,23,63,2025-06-19,58,155,255,2022-12-22,4.88,4.82,5.0,4.78,f,1,0
2145,https://www.airbnb.com/rooms/693015527477884811,2025-06-19,Most lovely 2 room studio boston heart beacon hill,,373675137,Liya,"Boston, MA",within an hour,94%,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,Harvard Square,441,t,,,-71.06797,Entire home/apt,1.0,2.0,"[""Essentials"", ""Private entrance"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Clothing storage"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Refrigerator"", ""TV"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""Conditioner"", ""Wifi"", ""Hangers"", ""Central heating"", ""Stove"", ""Coffee maker""]",29,29,365,29.0,,0,38,2025-06-19,2,144,116,2023-05-06,5.0,5.0,5.0,4.67,f,52,0
2146,https://www.airbnb.com/rooms/694406328277968795,2025-06-19,Lovely 1 bed room with 2 beds boston beacon hill,,373675137,Liya,"Boston, MA",within an hour,94%,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,Harvard Square,441,t,,,-71.06583,Entire home/apt,1.0,1.0,"[""Essentials"", ""Private entrance"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Clothing storage"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Refrigerator"", ""TV"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""Conditioner"", ""Wifi"", ""Hangers"", ""Central heating"", ""Stove"", ""Coffee maker""]",29,29,365,29.0,,7,48,2025-06-19,3,154,174,2023-02-11,5.0,4.86,5.0,4.71,f,52,0
2147,https://www.airbnb.com/rooms/695474598488938817,2025-06-19,Cozy 3-Bedroom Home w/ Queen Beds and More,"This apartment is conveniently located in a beautiful urban neighborhood with lots of trees and parks nearby. It's close to public transportation—and just minutes from Franklin Park Zoo! You'll be just 15 minutes from Logan Airport, as well as William J. Devine Golf Course in Franklin Park and minutes away from Northeastern University and neighboring colleges like.",196912933,Gregory A,"Boston, MA",within a few hours,100%,https://a0.muscache.com/im/pictures/user/4258cfaf-f427-4b4b-8700-72a5fe73757f.jpg?aki_policy=profile_small,Roxbury,1,t,Neighborhood highlights,,-71.0929748,Entire home/apt,1.0,3.0,"[""Essentials"", ""50 inch HDTV with Roku"", ""Indoor fireplace: gas"", ""Smoke alarm"", ""Shared patio or balcony"", ""Dedicated workspace"", ""Dishes and silverware"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Oven"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Hair dryer"", ""Body soap"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Mini fridge"", ""Lockbox"", ""Window AC unit"", ""Fire extinguisher"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Backyard"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Exterior security cameras on property"", ""Coffee maker"", ""Free parking on premises"", ""Free street parking""]",2,2,1125,2.0,,1,11,2025-06-19,44,88,255,2022-09-05,4.92,4.97,4.87,4.85,f,1,0
2148,https://www.airbnb.com/rooms/695542274861997846,2025-06-19,Most Amazing 2 Bedroom apt in Beacon Hill Boston,,373675137,Liya,"Boston, MA",within an hour,94%,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,Harvard Square,441,t,,,-71.06535,Entire home/apt,1.0,2.0,"[""Essentials"", ""Private entrance"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Clothing storage"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Refrigerator"", ""TV"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""Conditioner"", ""Wifi"", ""Hangers"", ""Central heating"", ""Stove"", ""Coffee maker""]",29,29,365,29.0,,0,31,2025-06-19,1,137,58,2023-05-12,5.0,4.75,5.0,5.0,f,52,0
2149,https://www.airbnb.com/rooms/695571625983663432,2025-06-19,Lovely one bedroom Apartment in Boston.,,31368662,Joel,"Boston, MA",,,https://a0.muscache.com/im/pictures/user/0a4c6daf-0630-4190-8c13-f97b284875a2.jpg?aki_policy=profile_small,Dorchester,1,t,,,-71.05882,Entire home/apt,1.0,1.0,"[""Kitchen"", ""Refrigerator"", ""Self check-in"", ""Smoke alarm"", ""Wifi"", ""Shared patio or balcony"", ""Dedicated workspace"", ""Window AC unit"", ""Fire extinguisher"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix"", ""Coffee maker"", ""Keypad""]",29,29,365,29.0,,18,78,2025-06-19,0,168,0,2022-09-05,5.0,5.0,5.0,5.0,f,1,0
2150,https://www.airbnb.com/rooms/695608646617952363,2025-06-19,"Beacon Hill, J. Miller Flats - 3 Bedroom Flat #1",Beacon Hill,814298,Thatch,"Boston, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_small,Beacon Hill,113,t,Neighborhood highlights,,-71.07152,Entire home/apt,2.0,3.0,"[""Wine glasses"", ""Essentials"", ""Clothing storage: closet"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stainless steel stove"", ""Elevator"", ""Coffee"", ""Stainless steel oven"", ""Self check-in"", ""55 inch HDTV with Roku"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Room-darkening shades"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Extra pillows and blankets"", ""Paid parking lot on premises \u2013 1 space"", ""Dishwasher"", ""Laundromat nearby"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Smart lock"", ""Shower gel"", ""Conditioner"", ""Iron"", ""Children's playroom"", ""Wifi"", ""Toaster"", ""Hangers"", ""Central heating"", ""Exterior security cameras on property"", ""Coffee maker: drip coffee maker"", ""Bathtub"", ""Central air conditioning""]",2,1,365,4.3,,9,55,2025-06-19,32,145,192,2022-09-09,4.83,4.8,4.86,4.6,t,27,0
2151,https://www.airbnb.com/rooms/695868903061431283,2025-06-19,Close 2 City SwankyModrn  Unit w Centrl Air,,386040727,Evans,"Boston, MA",within an hour,94%,https://a0.muscache.com/im/pictures/user/d3d50620-0931-4244-a733-f5ca0fc01c3c.jpg?aki_policy=profile_small,Dorchester,3,t,,,-71.0602971,Entire home/apt,1.0,2.0,"[""Essentials"", ""Carbon monoxide alarm"", ""Hot water"", ""Kitchen"", ""Keypad"", ""Self check-in"", ""Iron"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""TV"", ""Shampoo"", ""Hair dryer""]",1,1,1125,1.0,,10,17,2025-06-19,56,17,255,2023-12-30,4.85,4.85,4.9,4.79,f,3,0
2152,https://www.airbnb.com/rooms/695918936959621754,2025-06-19,Most affordable 2 room studio Boston beacon hill,,373675137,Liya,"Boston, MA",within an hour,94%,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,Harvard Square,441,t,,,-71.07099,Entire home/apt,1.0,2.0,"[""Essentials"", ""Private entrance"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Clothing storage"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Refrigerator"", ""TV"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""Conditioner"", ""Wifi"", ""Central heating"", ""Stove"", ""Coffee maker""]",29,29,365,29.0,,5,22,2025-06-19,5,128,255,2022-10-13,4.75,4.75,4.92,4.75,f,52,0
2153,https://www.airbnb.com/rooms/695922879473339360,2025-06-19,Private apt on flr 2 sleeps 6 Boston vacation,,69267172,Lynda,"Boston, MA",within an hour,85%,https://a0.muscache.com/im/pictures/user/c18713ae-5644-46ef-9b2a-80b9502586fb.jpg?aki_policy=profile_small,Roslindale,23,t,,,-71.15953,Entire home/apt,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Drying rack for clothing"", ""Baking sheet"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Electric stove"", ""Cleaning available during stay"", ""Books and reading material"", ""Coffee"", ""Hot water kettle"", ""Clothing storage: closet, wardrobe, and dresser"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Ceiling fan"", ""Microwave"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Host greets you"", ""Body soap"", ""Board games"", ""Fast wifi \u2013 369 Mbps"", ""Freezer"", ""Refrigerator"", ""Extra pillows and blankets"", ""Window AC unit"", ""Fire extinguisher"", ""TV"", ""Dishwasher"", ""Laundromat nearby"", ""Cooking basics"", ""Paid washer \u2013 In unit"", ""Kitchen"", ""Hot water"", ""Rice maker"", ""Shower gel"", ""Conditioner"", ""Iron"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Central heating"", ""Coffee maker: drip coffee maker"", ""Paid dryer \u2013 In unit"", ""Bathtub"", ""Free street parking""]",1,1,1125,1.0,,19,79,2025-06-19,2,185,12,2023-09-04,4.8,5.0,4.8,4.4,f,4,1
2154,https://www.airbnb.com/rooms/697326322124831562,2025-06-19,Exquisite 3 bedroom apt in Boston Beacon Hill,,373675137,Liya,"Boston, MA",within an hour,94%,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,Harvard Square,441,t,,,-71.07127,Entire home/apt,1.0,3.0,"[""Essentials"", ""Private entrance"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Clothing storage"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Refrigerator"", ""TV"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""Conditioner"", ""Wifi"", ""Hangers"", ""Central heating"", ""Stove"", ""Coffee maker""]",29,29,365,29.0,,24,41,2025-06-19,3,147,174,2023-01-02,5.0,5.0,5.0,4.75,f,52,0
2155,https://www.airbnb.com/rooms/697403072323629904,2025-06-19,"Luxury Condo Near DT | Fast Wi-Fi, Gym, Workspace","Charlestown is a historic waterfront neighborhood with Irish-American roots. The Freedom Trail climbs streets lined with brick townhouses and clapboard triple-decker homes to the Bunker Hill Monument, site of a key Revolutionary War battle. The 1797 U.S.S. Constitution warship and its museum are in the Charlestown Navy Yard. Main Street’s traditional pubs and stylish restaurants draw young professionals and families.",155083989,Faiz,,a few days or more,80%,https://a0.muscache.com/im/pictures/user/cf68513a-fca9-4be6-9037-6ec7307cf585.jpg?aki_policy=profile_small,Charlestown,1,t,Neighborhood highlights,,-71.07385,Entire home/apt,1.0,1.0,"[""Essentials"", ""Barbecue utensils"", ""Washer"", ""Private entrance"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""EV charger - level 1"", ""Shared sauna"", ""Dedicated workspace"", ""Dishes and silverware"", ""Nivea body soap"", ""Bikes"", ""Electric stove"", ""Elevator"", ""Coffee"", ""Private gym in building"", ""Stainless steel oven"", ""Hot water kettle"", ""Clothing storage: walk-in closet, closet, and dresser"", ""City skyline view"", ""Nivea shampoo"", ""Self check-in"", ""BBQ grill"", ""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Long term stays allowed"", ""Fire pit"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Shared backyard"", ""Sun loungers"", ""Freezer"", ""Refrigerator"", ""Outdoor furniture"", ""Lockbox"", ""Coffee maker: french press"", ""Nivea conditioner"", ""Ethernet connection"", ""TV"", ""Courtyard view"", ""Dishwasher"", ""Cooking basics"", ""Indoor fireplace"", ""Kitchen"", ""Hot water"", ""Free parking garage on premises \u2013 1 space"", ""Exercise equipment"", ""Shower gel"", ""Iron"", ""Wifi"", ""Outdoor dining area"", ""Toaster"", ""Hangers"", ""Paid parking on premises"", ""Central heating"", ""Park view""]",30,30,365,30.0,,29,32,2025-06-19,1,118,60,2023-01-21,5.0,5.0,5.0,5.0,f,1,0
2156,https://www.airbnb.com/rooms/698717445444426065,2025-06-19,Third floor large room,,92524206,Ray,"Everett, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-92524206/original/f5c95ff7-01f3-4802-abf8-9e689e169cab.jpeg?aki_policy=profile_small,Malden,22,t,,,-71.00424,Private room,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Beach view"", ""Coffee"", ""Stainless steel oven"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Portable air conditioning"", ""Free dryer \u2013 In building"", ""Bed linens"", ""Microwave"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Shared beach access"", ""Freezer"", ""Free washer \u2013 In building"", ""Window AC unit"", ""Fire extinguisher"", ""Ethernet connection"", ""TV"", ""Courtyard view"", ""Lock on bedroom door"", ""Dishwasher"", ""Keypad"", ""Pantene or Head & Shoulders  shampoo"", ""Kitchen"", ""Cooking basics"", ""Hot water"", ""Rice maker"", ""Coffee maker: Keurig coffee machine"", ""Free driveway parking on premises"", ""Shower gel"", ""Stainless steel electric stove"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Safe"", ""Central heating"", ""Botch  refrigerator"", ""Park view""]",1,1,1125,1.0,,19,75,2025-06-19,59,75,255,2022-09-08,4.85,4.94,4.9,4.79,f,0,0
2157,https://www.airbnb.com/rooms/698729977739907399,2025-06-19,Free parking room 2,,92524206,Ray,"Everett, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-92524206/original/f5c95ff7-01f3-4802-abf8-9e689e169cab.jpeg?aki_policy=profile_small,Malden,22,t,,,-71.00622,Private room,1.0,1.0,"[""Essentials"", ""Washer"", ""LG stainless steel oven"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Beach view"", ""Coffee"", ""Self check-in"", ""Dining table"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Free dryer \u2013 In building"", ""Microwave"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Shared beach access"", ""Freezer"", ""Bosch  refrigerator"", ""Fire extinguisher"", ""Lock on bedroom door"", ""TV"", ""Dishwasher"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""LG stainless steel electric stove"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Iron"", ""Wifi"", ""Costco products shampoo"", ""First aid kit"", ""Central heating"", ""Free parking on premises"", ""Park view""]",1,1,365,1.0,,10,47,2025-06-19,72,47,255,2022-09-15,4.84,4.94,4.85,4.74,f,0,0
2158,https://www.airbnb.com/rooms/699850764514871361,2025-06-19,Cozy Renovated Suite w/Free St Parking near Train,Quiet neighborhood in the historical Metropolitan Hill area of Roslindale within the Boston city limits.,77801498,Emily,"Boston, MA",within an hour,96%,https://a0.muscache.com/im/pictures/user/2f5a1fda-5842-4df5-828b-b66721e003ca.jpg?aki_policy=profile_small,East Falmouth,8,t,Neighborhood highlights,,-71.139,Entire home/apt,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Smoke alarm"", ""Kitchenette"", ""Dishes and silverware"", ""Clothing storage: wardrobe and dresser"", ""Coffee"", ""Hot water kettle"", ""Self check-in"", ""Room-darkening shades"", ""Long term stays allowed"", ""Fire pit"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Extra pillows and blankets"", ""AC - split type ductless system"", ""Private patio or balcony"", ""Fire extinguisher"", ""Outdoor furniture"", ""Laundromat nearby"", ""TV with Chromecast"", ""Keypad"", ""Hot water"", ""Shared backyard \u2013 Fully fenced"", ""Shower gel"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Outdoor dining area"", ""Central heating"", ""Exterior security cameras on property"", ""Coffee maker: drip coffee maker"", ""Portable fans"", ""Free street parking""]",1,1,28,2.2,,3,60,2025-06-19,62,166,255,2022-10-25,4.91,4.95,4.98,4.73,f,1,0
2159,https://www.airbnb.com/rooms/700142117741049119,2025-06-19,North End/TD Garden Condo w/Rooftop Deck,"The Italian part of town; excellent restaurants, cafes, bakeries, the Old North Church, Paul Revere House, Christopher Columbus Park, the Freedom Trail and Harborwalk  are all in my neighborhood.",339649775,Cara,"Boston, MA",within an hour,98%,https://a0.muscache.com/im/pictures/user/3213d81f-27c5-49ff-a9c7-8cadd939d653.jpg?aki_policy=profile_small,North End,2,t,Neighborhood highlights,,-71.05683,Entire home/apt,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Clothing storage: closet and dresser"", ""Baking sheet"", ""Smoke alarm"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Dishes and silverware"", ""Books and reading material"", ""Coffee"", ""Hot water kettle"", ""City skyline view"", ""Self check-in"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Freezer"", ""Board games"", ""Refrigerator"", ""Body wash  body soap"", ""Extra pillows and blankets"", ""Suave shampoo"", ""Window AC unit"", ""Fire extinguisher"", ""Private patio or balcony"", ""Outdoor furniture"", ""Lockbox"", ""Dishwasher"", ""Laundromat nearby"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""40 inch HDTV with Roku"", ""Outdoor dining area"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Suave conditioner"", ""Central heating"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Blender""]",1,1,30,1.0,,9,40,2025-06-19,52,49,255,2022-09-05,4.89,4.84,4.9,4.68,f,1,0
2160,https://www.airbnb.com/rooms/700542874333492403,2025-06-19,"Blueground | Brighton, w/d, nr cleveland circle",,107434423,Blueground,"New York, NY",within an hour,97%,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,Cambridge,5681,t,,,-71.1489479,Entire home/apt,,1.0,"[""Essentials"", ""Private entrance"", ""Air conditioning"", ""Smoke alarm"", ""Crib"", ""High chair"", ""Self check-in"", ""Oven"", ""Long term stays allowed"", ""Dryer \u2013 In building"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Washer \u2013\u00a0In building"", ""Refrigerator"", ""Lockbox"", ""TV"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Hangers"", ""Paid parking on premises"", ""Bathtub""]",32,30,1125,38.3,,0,29,2025-06-19,1,29,64,2024-12-30,5.0,4.0,4.0,5.0,t,369,0
2161,https://www.airbnb.com/rooms/702072857749096679,2025-06-19,Cozy 2br in Boston FIDI District,,382451810,Sean,"Boston, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-382451810/original/3c3ce253-f45e-40fc-ab1c-8ec47fd5fa93.png?aki_policy=profile_small,Downtown,74,t,,,-71.05471005204328,Entire home/apt,2.0,2.0,"[""Wine glasses"", ""Essentials"", ""Washer"", ""Baking sheet"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Elevator"", ""Clothing storage"", ""Self check-in"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Refrigerator"", ""Pets allowed"", ""Fire extinguisher"", ""Ethernet connection"", ""TV"", ""Dryer"", ""Kitchen"", ""Hot water"", ""Smart lock"", ""Shower gel"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Single level home"", ""Stove"", ""Portable fans"", ""Coffee maker"", ""Central air conditioning""]",1,1,365,3.0,,11,71,2025-06-19,62,177,255,2022-09-04,4.73,4.82,4.89,4.6,f,54,0
2162,https://www.airbnb.com/rooms/702081197320972498,2025-06-19,Lavish FIDI 2br/2ba | Close to everything!,,382451810,Sean,"Boston, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-382451810/original/3c3ce253-f45e-40fc-ab1c-8ec47fd5fa93.png?aki_policy=profile_small,Downtown,74,t,,,-71.05481246796076,Entire home/apt,2.0,2.0,"[""Wine glasses"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Elevator"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Ethernet connection"", ""TV"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Smart lock"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Central air conditioning""]",1,1,365,2.9,,6,54,2025-06-19,53,160,255,2022-09-05,4.78,4.86,4.93,4.63,f,54,0
2163,https://www.airbnb.com/rooms/702086929630286306,2025-06-19,2br/2ba FIDI Apt | Keyless Entry | Walk anywhere!,,382451810,Sean,"Boston, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-382451810/original/3c3ce253-f45e-40fc-ab1c-8ec47fd5fa93.png?aki_policy=profile_small,Downtown,74,t,,,-71.05509589038489,Entire home/apt,2.0,2.0,"[""Wine glasses"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Elevator"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Ethernet connection"", ""TV"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Smart lock"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Central air conditioning""]",1,1,365,3.0,,8,53,2025-06-19,70,159,255,2022-09-08,4.77,4.88,4.93,4.66,f,54,0
2164,https://www.airbnb.com/rooms/702087071845813431,2025-06-19,Bright and Bold 2BR | Minutes from the T!,,382451810,Sean,"Boston, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-382451810/original/3c3ce253-f45e-40fc-ab1c-8ec47fd5fa93.png?aki_policy=profile_small,Downtown,74,t,,,-71.05460809946901,Entire home/apt,2.0,2.0,"[""Essentials"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Elevator"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hair dryer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Pets allowed"", ""Fire extinguisher"", ""Ethernet connection"", ""TV"", ""Cooking basics"", ""Kitchen"", ""Smart lock"", ""Heating"", ""Iron"", ""Wifi"", ""Coffee maker"", ""Central air conditioning""]",1,1,365,2.9,,5,34,2025-06-19,77,134,255,2022-09-07,4.79,4.94,4.94,4.72,f,54,0
2165,https://www.airbnb.com/rooms/703444005326529117,2025-06-19,"D/R2 Private, small room near Red Line, IN Boston!",,412452734,Dan,"Hawaii Volcanoes National Park, HI",within an hour,100%,https://a0.muscache.com/im/pictures/user/User/original/3f368e0e-412d-46db-a548-872a08cce689.jpeg?aki_policy=profile_small,Allston,28,t,,,-71.05341,Private room,1.0,1.0,"[""Cooking basics"", ""Kitchen"", ""Smart lock"", ""Backyard"", ""Refrigerator"", ""Self check-in"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Coffee maker""]",29,29,1125,29.0,,19,79,2025-06-19,1,185,58,2022-09-05,4.1,4.1,4.39,4.13,t,0,0
